repository_name,release_id,cycle_length_days,is_prerelease,release_sequence,commit_count,pr_count,pct_merged,avg_time_to_merge_hours,median_time_to_merge_hours,distinct_contributors,first_time_contributor_count,first_time_contributor_share,top_contributor_share,open_issues_at_release,open_bugs_at_release,release_date,bugs_in_window,elevated_risk,risk_threshold_used,window_complete,prior_releases_avg_bugs,prior_releases_count
kubernetes/kubernetes,291155910,0.0005902777777777,False,342,0.0,0.0,,,,0.0,0.0,,,1851,678,2026-02-26 23:57:29+00:00,61.0,0.0,112.25,True,86.25748502994011,334
kubernetes/kubernetes,291156076,0.000636574074074,False,343,0.0,0.0,,,,0.0,0.0,,,1851,678,2026-02-26 23:58:24+00:00,61.0,0.0,112.25,True,86.25748502994011,334
kubernetes/kubernetes,291157965,0.0074421296296296,False,344,0.0,0.0,,,,0.0,0.0,,,1851,678,2026-02-27 00:09:07+00:00,61.0,0.0,112.25,True,86.25748502994011,334
kubernetes/kubernetes,298764997,20.13116898148148,False,345,496.0,444.0,0.5698198198198198,345.5122595520421,73.66722222222222,134.0,23.0,0.1716417910447761,0.0423387096774193,1835,667,2026-03-19 03:18:00+00:00,58.0,0.0,112.25,True,85.66961651917404,339
kubernetes/kubernetes,298765256,0.0012268518518518,False,346,1.0,0.0,,,,1.0,0.0,0.0,1.0,1835,667,2026-03-19 03:19:46+00:00,58.0,0.0,112.25,True,85.66961651917404,339
kubernetes/kubernetes,298765484,0.0007638888888888,False,347,0.0,0.0,,,,0.0,0.0,,,1835,667,2026-03-19 03:20:52+00:00,58.0,0.0,112.25,True,85.66961651917404,339
kubernetes/kubernetes,309580337,27.773020833333334,False,351,252.0,378.0,0.4603174603174603,591.0036877394635,431.1165277777778,100.0,24.0,0.24,0.0634920634920634,1834,664,2026-04-15 21:54:01+00:00,53.0,0.0,112.25,True,85.31104651162791,344
kubernetes/kubernetes,309580521,0.0004398148148148,False,352,0.0,0.0,,,,0.0,0.0,,,1834,664,2026-04-15 21:54:39+00:00,53.0,0.0,112.25,True,85.31104651162791,344
kubernetes/kubernetes,309580713,0.0005208333333333,False,353,0.0,0.0,,,,0.0,0.0,,,1834,664,2026-04-15 21:55:24+00:00,53.0,0.0,112.25,True,85.31104651162791,344
kubernetes/kubernetes,312368266,6.834606481481481,False,354,56.0,84.0,0.4880952380952381,529.2898035230352,285.4377777777778,35.0,4.0,0.1142857142857142,0.1428571428571428,1839,672,2026-04-22 17:57:14+00:00,50.0,0.0,112.25,True,84.98275862068965,348
kubernetes/kubernetes,321191052,19.84202546296296,False,355,334.0,358.0,0.5782122905027933,273.2218599033817,88.85055555555556,100.0,21.0,0.21,0.0718562874251497,1796,653,2026-05-12 14:09:45+00:00,53.0,0.0,112.25,True,84.89684813753581,349
kubernetes/kubernetes,321243963,0.0593634259259259,False,356,3.0,3.0,0.3333333333333333,10.122777777777777,10.122777777777777,2.0,0.0,0.0,0.6666666666666666,1796,653,2026-05-12 15:35:14+00:00,53.0,0.0,112.25,True,84.89684813753581,349
kubernetes/kubernetes,321245106,0.0015162037037037,False,357,0.0,0.0,,,,0.0,0.0,,,1796,653,2026-05-12 15:37:25+00:00,53.0,0.0,112.25,True,84.89684813753581,349
kubernetes/kubernetes,321280531,0.0430555555555555,False,358,2.0,1.0,1.0,192.0275,192.0275,2.0,0.0,0.0,0.5,1795,653,2026-05-12 16:39:25+00:00,53.0,0.0,112.25,True,84.89684813753581,349
kubernetes/kubernetes,338534286,30.785243055555554,False,360,435.0,499.0,0.531062124248497,218.8011310272537,111.95111111111112,118.0,20.0,0.1694915254237288,0.1057471264367816,1791,649,2026-06-12 11:30:10+00:00,69.0,0.0,112.25,True,84.09497206703911,358
kubernetes/kubernetes,338534516,0.0003703703703703,False,361,0.0,0.0,,,,0.0,0.0,,,1791,649,2026-06-12 11:30:42+00:00,69.0,0.0,112.25,True,84.09497206703911,358
kubernetes/kubernetes,338535372,0.0013657407407407,False,362,0.0,0.0,,,,0.0,0.0,,,1791,649,2026-06-12 11:32:40+00:00,69.0,0.0,112.25,True,84.09497206703911,358
kubernetes/kubernetes,338536321,0.001574074074074,False,363,0.0,0.0,,,,0.0,0.0,,,1791,649,2026-06-12 11:34:56+00:00,69.0,0.0,112.25,True,84.09497206703911,358
